ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
ATSIX,ATSIX,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,60.0000000000,-10.0000000000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ATSUR,ATSUR,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,50.0000000000,-14.0000000000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AVANT,AVANT,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,50.8200000000,-0.9383472222,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AVRAL,AVRAL,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,55.5094444444,3.7163888889,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AVTIC,AVTIC,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,52.7180027778,-3.1327583333,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AVZAC,AVZAC,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.7769500000,-5.0654361111,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AXCIS,AXCIS,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,52.7220777778,-3.2763222222,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AXNEF,AXNEF,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.7514527778,-3.8886500000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AZCAL,AZCAL,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.9047305556,-3.1957000000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
BABGU,BABGU,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,54.2775916667,-5.2736305556,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
