name,icao,region,elev_ft,rwy_m,rwy_desc,surface,fuel,lat,lon,remarks,source
Buri Ram Airport,VTUO,TH,590.0,2100.0,04/22,ASP,,15.2295,103.252998,,AIP
Santa Ana Airport,SKGO,CO,2979.0,2025.0,01/19,ASP,,4.75818,-75.9557,,AIP
Catarman National Airport,RPVF,PH,6.0,1350.0,04/22,CON,,12.50161,124.635258,,AIP
FAP Lieutenant Jaime Andres de Montreuil Morales Airport,SPEO,PE,69.0,1800.0,01/19,ASP,,-9.14961,-78.523804,,AIP
Dandong Langtou International Airport,ZYDD,CN,30.0,2600.0,01/19,CON,,40.025453,124.28669,,AIP
Dera Ismael Khan Airport [IN-ACTIVE],OPDI,PK,594.0,1524.0,12/30,ASP,,31.909401,70.896599,,AIP
Dimapur Airport,VEMR,IN,487.0,2290.0,12/30,ASP,,25.883899688699998,93.77110290530001,,AIP
Enontekio Airport,EFET,FI,1005.0,2001.0,03/21,ASP,,68.362602233887,23.424299240112,,AIP
Koggala Airport,VCCK,LK,10.0,958.0,07/25,ASP,,5.993680000305176,80.32029724121094,,AIP
Gbadolite Airport,FZFD,CD,1509.0,3200.0,07/25,ASP,,4.252745,20.975271,,AIP
Gomel Airport,UMGG,BY,472.0,2569.0,10/28,ASP,,52.527000427246094,31.016700744628906,,AIP
Guangyuan Panlong Airport,ZUGU,CN,,2500.0,08/26,,,32.390254,105.694571,,AIP
Guemar Airport - مطار قمار بالوادي,DAUO,DZ,203.0,3000.0,13/31,ASP,,33.511398,6.77679,,AIP
Gulu Airport,HUGU,UG,3510.0,3144.0,17/35,ASP,,2.8055601119995117,32.27180099487305,,AIP
Hodeida International Airport,OYHD,YE,41.0,3000.0,03/21,ASP,,14.752039,42.975969,,AIP
Kaadedhdhoo Airport,VRMT,MV,2.0,1220.0,16/34,BIT,,0.488131,72.996902,,AIP
Jiamusi Songjiang International Airport,ZYJM,CN,262.0,2500.0,06/24,CON,,46.842793,130.46426,,AIP
Jolo Airport,RPMJ,PH,118.0,1263.0,09/27,ASP,,6.05367,121.011002,,AIP
Kadhdhoo Airport,VRMK,MV,4.0,1220.0,03/21,BIT,,1.8591699600219727,73.52189636230469,,AIP
Kahramanmaraş Airport,LTCN,TR,1723.0,2300.0,08/26,ASP,,37.5388259888,36.9535217285,,AIP
Komsomolsk-on-Amur Airport,UHKK,RU,92.0,2500.0,18/36,CON,,50.409000396728516,136.9340057373047,,AIP
Kryvyi Rih International Airport,UKDR,UA,408.0,2500.0,18/36,CON,,48.04330062866211,33.209999084472656,,AIP
Kumejima Airport,ROKJ,JP,23.0,2000.0,03/21,ASP,,26.363445,126.71384,,AIP
Kyaukpyu Airport,VYKP,MM,20.0,1402.0,18/36,BIT,,19.42639923095703,93.53479766845703,,AIP
Lar Airport,OISL,IR,2641.0,3169.0,09/27,ASP,,27.6747,54.383301,,AIP
Lázaro Cárdenas Airport,MMLC,MX,39.0,1494.0,01/19,ASP,,18.001672,-102.220316,,AIP
Lifuka Island Airport,NFTL,TO,31.0,1200.0,11/29,BIT,,-19.777000427246094,-174.34100341796875,,AIP
Lilabari North Lakhimpur Airport,VELR,IN,330.0,2286.0,04/22,PEM,,27.295682,94.097266,,AIP
Lipetsk Air Base,RU-0016,RU,636.0,3000.0,15/33,CON,,52.634998,39.445,,AIP
Loikaw Airport,VYLK,MM,2940.0,1585.0,01/19,BIT,,19.691499710083008,97.21479797363281,,AIP
Coronel E Carvajal Airport,SEMC,EC,3452.0,2500.0,01/19,ASP,,-2.2991700172424316,-78.12079620361328,,AIP
Manakara Airport,FMSK,MG,33.0,1184.0,05/23,ASP,,-22.119699,48.021702,,AIP
Mananara Nord Airport,FMNC,MG,9.0,1250.0,11/29,ASP,,-16.1639,49.7738,,AIP
Mananjary Airport,FMSM,MG,20.0,1500.0,04/22,ASP,,-21.201799,48.358299,,AIP
Maroantsetra Airport,FMNR,MG,9.0,1300.0,14/32,ASP,,-15.437742,49.689081,,AIP
Marudi Airport,WBGM,MY,103.0,998.0,10/28,ASP,,4.178734,114.330318,,AIP
Mbanza Congo Airport,FNBC,AO,1860.0,1800.0,16/34,ASP,,-6.269899845123291,14.246999740600586,,AIP
Miandrivazo Airport,FMMN,MG,203.0,1100.0,16/34,ASP,,-19.562799,45.450802,,AIP
Miyakejima Airport,RJTQ,JP,67.0,1326.0,02/20,ASP,,34.073600769,139.559997559,,AIP
Moenjodaro Airport,OPMJ,PK,154.0,1985.0,08/26,ASP,,27.335199,68.143097,,AIP
Mogilev Airport,UMOO,BY,637.0,2567.0,13/31,ASP,,53.954898834228516,30.09510040283203,,AIP
Mong Hsat Airport,VYMS,MM,1875.0,1524.0,12/30,BIT,,20.516799926757812,99.25679779052734,,AIP
Moranbah Airport,YMRB,AU,770.0,1524.0,16/34,ASP,,-22.057800293,148.07699585,,AIP
Mörön Airport,ZMMN,MN,4272.0,2440.0,10/28,ASP,,49.663677,100.100028,,AIP
Mudanjiang Hailang International Airport,ZYMD,CN,883.0,2600.0,04/22,CON,,44.525172,129.568634,,AIP
Myitkyina Airport,VYMK,MM,475.0,1859.0,04/22,BIT,,25.3836,97.351898,,AIP
Naga Airport,RPUN,PH,142.0,1402.0,04/22,CON,,13.58489990234375,123.2699966430664,,AIP
Cha Eian Airport,VTSN,TH,44.0,2300.0,18/36,ASP,,8.47115,99.955597,,AIP
Nalchik Airport,URMN,RU,1461.0,2200.0,06/24,ASP,,43.512901,43.6366,,AIP
Necochea Airport,SAZO,AR,72.0,1500.0,18/36,ASP,,-38.490746,-58.816337,,AIP
Negage Airport,FNNG,AO,4105.0,2400.0,16/34,ASP,,-7.754509925842285,15.287699699401855,,AIP
Ngjiva Pereira Airport,FNGI,AO,3566.0,3243.0,13/31,ASP,,-17.0435009003,15.683799743700002,,AIP
Nosara Airport,MRNS,CR,33.0,1000.0,04/24,ASP,,9.976490020750001,-85.65299987790002,,AIP
Noyabrsk Airport,USRO,RU,446.0,2500.0,01/19,ASPHALT,,63.18330001831055,75.2699966430664,,AIP
Olenya Air Base,RU-4464,RU,702.0,3500.0,01/19,CON,,68.151802,33.463902,,AIP
Oranjemund Airport,FYOG,NA,14.0,1601.0,02/20,ASP,,-28.585318,16.44638,,AIP
Palmar Sur Airport,MRPM,CR,49.0,1393.0,04/22,ASP,,8.95103,-83.468597,,AIP
Aeropuerto Nacional Dr. Augusto Roberto Fuster,SGPJ,PY,1873.0,1801.0,03/21,ASP,,-22.641427,-55.829993,,AIP
Pingtung Air Force Base North,RCSQ,TW,97.0,2442.0,08/26,CON,,22.700199,120.482002,,AIP
Puerto Barrios Airport,MGPB,GT,33.0,2707.0,12/30,CON,,15.7309,-88.583801,,AIP
Putao Airport,VYPT,MM,1500.0,2134.0,17/35,BIT,,27.32990074157715,97.42630004882812,,AIP
Ramsar Airport,OINR,IR,-70.0,2270.0,12/30,CON,,36.90701,50.687316,,AIP
Rivne International Airport,UKLR,UA,755.0,2626.0,11/29,CON,,50.60710144042969,26.141599655151367,,AIP
Sabzevar National Airport,OIMS,IR,3010.0,3178.0,09/27,ASP,,36.16809844970703,57.59519958496094,,AIP
Saint Catherine International Airport,HESC,EG,4402.0,2115.0,17/35,ASP,,28.684292,34.064409,,AIP
Eduardo Falla Solano Airport,SKSV,CO,920.0,1500.0,14/32,ASP,,2.15217,-74.7663,,AIP
Satu Mare International Airport,LRSM,RO,405.0,2487.0,01/19,CON,,47.7033,22.8857,,AIP
Soyo Airport,FNSO,AO,15.0,1800.0,06/24,ASP,,-6.141089916229248,12.371800422668457,,AIP
Stavropol Shpakovskoye Airport,URMT,RU,1486.0,2600.0,07/25,ASP,,45.10919952392578,42.11280059814453,,AIP
Tachileik Airport,VYTL,MM,1280.0,2134.0,04/22,BIT,,20.483800888061523,99.9354019165039,,AIP
Tongliao Airport,ZBTL,CN,2395.0,2300.0,02/20,CON,,43.556702,122.199997,,AIP
Rene Mouawad Air Base,OLKA,LB,75.0,3000.0,06/24,CON,,34.589298,36.011299,,AIP
Lieutenant Colonel Luis A. Mantilla International Airport,SETU,EC,9649.0,2460.0,05/23,ASP,,0.809506,-77.708099,,AIP
Vohemar Airport,FMNV,MG,19.0,1291.0,14/32,ASP,,-13.3758,50.0028,,AIP
Yanji Chaoyangchuan Airport,ZYYJ,CN,624.0,2600.0,09/27,CON,,42.8828010559,129.451004028,,AIP
Moises Benzaquen Rengifo Airport,SPMS,PE,587.0,1802.0,09/27,ASP,,-5.89377,-76.118202,,AIP
Kurgan Airport,USUU,RU,240.0,2600.0,02/20,CON,,55.4753,65.415604,,AIP
Uray Airport,USHU,RU,190.0,2200.0,18/36,CON,,60.103298,64.826698,,AIP
Vorkuta Airport,UUYW,RU,604.0,2200.0,08/26,CON,,67.488602,63.993099,,AIP
Yeniseysk Airport,UNII,RU,253.0,2200.0,17/35,CON,,58.474201,92.112503,,AIP
Yakubu Gowon Airport,DNJO,NG,4232.0,3001.0,10/28,ASP,,9.639829635620117,8.869050025939941,,AIP
Mont-de-Marsan (BA 118) Air Base,LFBM,FR,203.0,3603.0,09/27,PEM,,43.911701,-0.5075,,AIP
Bo Airport,GFBO,SL,328.0,1220.0,04/22,DIRT,,7.9444,-11.761,,AIP
Chaybukha Airport,UHMG,RU,207.0,2000.0,06/24,CON,,61.834999,160.548004,,AIP
Khankala Air Base,XRMU,RU,548.0,2502.0,08/26,ASPHALT,,43.2981,45.7841,,AIP
Khanty Mansiysk Airport,USHH,RU,76.0,2798.0,06/24,ASP,,61.0285,69.086098,,AIP
Dzemgi Airport,UHKD,RU,89.0,2500.0,01/19,CON,,50.605598,137.080994,,AIP
Nefteyugansk Airport,USRN,RU,115.0,2700.0,14/32,CON,,61.108299,72.650002,,AIP
Nyagan Airport,USHN,RU,361.0,2532.0,16/34,CON,,62.110001,65.614998,,AIP
Sam Mbakwe International Cargo Airport,DNIM,NG,373.0,2700.0,17/35,ASP,,5.42706,7.20603,,AIP
Ranai Airport,WION,ID,7.0,2563.0,18/36,ASP,,3.90871,108.388,,AIP
Rawalakot Airport,OPRT,PK,5479.0,902.0,01/19,ASP,,33.849701,73.798103,,AIP
Staroselye Airport,UUBK,RU,423.0,1000.0,04/22,CON,,58.104198,38.929401,,AIP
Sehwan Sharif Airport,OPSN,PK,121.0,2000.0,17/35,CON,,26.473101,67.717201,,AIP
Severo-Yeniseysk Airport,UNIS,RU,1706.0,1500.0,03/21,CON,,60.373299,93.011703,,AIP
Tashkent-Khumo International Airport,UTTP,UZ,1574.0,3240.0,08/26,CON,,41.312889,69.395535,,AIP
Vanavara Airport,UNIW,RU,892.0,1400.0,06/24,CON,,60.356229,102.309641,,AIP
Yamburg Airport,RU-0050,RU,108.0,2435.0,13/31,CON,,67.986664,75.099998,,AIP
Yengema Airport,GFYE,SL,1300.0,914.0,15/33,TURF,,8.61047,-11.0454,,AIP
Yoshkar-Ola Airport,UWKJ,RU,348.0,2400.0,16/34,ASP,,56.7006,47.904701,,AIP
Maa Mahamaya Airport,IN-0393,IN,1930.0,1920.0,16/34,ASPHALT,,22.98753,83.19612,,AIP
Ambrolauri Airport,UGAM,GE,1784.0,1100.0,11/29,CONC,,42.52687,43.13538,,AIP
Anqing Tianzhushan Airport / Anqing North Air Base,ZSAQ,CN,,2800.0,06/24,CON,,30.582199,117.050003,,AIP
Arvaikheer Airport,ZMAH,MN,5932.0,2300.0,14/32,UNK,,46.250301361083984,102.802001953125,,AIP
Arxan Yi'ershi Airport,ZBES,CN,2925.0,2400.0,08/26,,,47.3106,119.9117,,AIP
Baicheng Chang'an Airport,ZYBA,CN,480.0,2500.0,07/25,,,45.505278,123.019722,,AIP
Changbaishan Airport,ZYBS,CN,2874.0,2600.0,01/19,,,42.066944,127.602222,,AIP
Balkhash Airport,UAAH,KZ,1446.0,2502.0,05/23,CON,,46.894246,75.004533,,AIP
Tengchong Tuofeng Airport,ZUTC,CN,6250.0,2350.0,18/36,,,24.938056,98.485833,,AIP
Bareilly Air Force Station,VIBY,IN,580.0,2743.0,11/29,CON,,28.4221,79.450798,,AIP
Batken Airport,UA30,KG,3602.0,1800.0,14/32,ASP,,40.042899,70.83784,,AIP
Batticaloa International Airport,VCCB,LK,20.0,1560.0,06/24,ASP,,7.705073,81.677163,,AIP
Bengbu Tenghu Airport,CN-0476,CN,,2600.0,07/25,CONCRETE,,33.166292,117.058344,,AIP
Utkela Airport,VEUK,IN,685.0,914.0,03/21,ASP,,20.097778,83.183333,,AIP
Bijie Feixiong Airport,ZUBJ,CN,4751.0,2600.0,08/26,CONCRETE,,27.267066,105.472097,,AIP
Bilorai Airport,ID-ZGP,ID,7348.0,600.0,09/27,ASP,,-3.739503,137.031183,,AIP
Bole Alashankou Airport,ZWBL,CN,1253.0,2600.0,10/28,,,44.895461,82.30007,,AIP
Bovanenkovo Airport,USDB,RU,24.0,2651.0,10/28,CON,,70.315278,68.333611,,AIP
Bulgan Airport,ZMBN,MN,4311.0,1900.0,13/31,UNK,,48.85499954223633,103.47599792480469,,AIP
Catumbela Airport,FNCT,AO,23.0,3700.0,02/20,ASP,,-12.4792,13.4869,,AIP
Chengde Puning Airport,ZBCD,CN,,2800.0,12/30,,,41.1225,118.073889,,AIP
Sindhudurg Airport,IN-0107,IN,203.0,2500.0,09/27,ASPH,,16.002552,73.529846,,AIP
Burton-Nibbs International Airport,AG-0001,AG,28.0,1859.0,10/28,ASP,,17.621194,-61.798347,,AIP
Haixi Delingha Airport,ZLDL,CN,9843.0,3000.0,07/25,,,37.125286,97.268658,,AIP
Maharshi Valmiki International Airport,IN-0025,IN,335.0,2250.0,11/29,CONCRETE,,26.747736,82.163664,,AIP
Fangatau Airport,NTGB,PF,9.0,1200.0,07/25,ASP,,-15.820044,-140.888071,,AIP
Fuyuan Dongji Airport,ZYFY,CN,,2500.0,05/23,,,48.197219,134.36298,,AIP
Fuyun Koktokay Airport,ZWFY,CN,3081.0,2600.0,12/30,,,46.804169,89.512006,,AIP
Gachsaran Airport,OIAH,IR,2414.0,1850.0,12/30,ASP,,30.333869,50.833796,,AIP
Gafsa Ksar International Airport,DTTF,TN,1060.0,2900.0,05/23,ASP,,34.422000885009766,8.822500228881836,,AIP
Kangding Airport,ZUKD,CN,14042.0,4000.0,15/33,CONCRETE,,30.142464,101.73872,,AIP
Gitega Airport,HBBE,BI,5741.0,990.0,12/30,DIRT,,-3.417209,29.911308,,AIP
Gorakhpur Airport,VEGK,IN,259.0,2743.0,11/29,PEM,,26.739700317399997,83.4496994019,,AIP
Guyuan Liupanshan Airport,ZLGY,CN,5727.0,2800.0,18/36,,,36.078889,106.216944,,AIP
Hechi Jinchengjiang Airport,ZGHC,CN,2221.0,2200.0,14/32,CON,,24.804344,107.710819,,AIP
Heze Mudan Airport,ZSHZ,CN,,2600.0,18/36,,,35.212972,115.736748,,AIP
Ho Airport,DGAH,GH,356.0,1605.0,5/23,ASPHALT,,6.579691,0.532547,,AIP
Itanagar Donyi Polo Hollongi Airport,IN-0308,IN,328.0,2300.0,08/26,CONCRETE,,26.96683,93.638792,,AIP
Huaihua Zhijiang Airport,ZGCJ,CN,882.0,2200.0,04/22,,,27.443087,109.704666,,AIP
Hubballi Airport,VAHB,IN,2171.0,1670.0,08/26,ASP,,15.361084,75.082096,,AIP
Ili Yining International Airport,ZWYN,CN,,2400.0,06/24,,,43.955799,81.330299,,AIP
Jiansanjiang Shidi Airport,ZYJS,CN,,2500.0,15/33,CON,,47.108248,132.65792,,AIP
Jingdezhen Luojia Airport,ZSJD,CN,112.0,2400.0,04/22,CONCRETE,,29.3386,117.176003,,AIP
Jinka Airport,HAJK,ET,4475.0,2625.0,12/30,ASP,,5.749655,36.560165,,AIP
Jixi Xingkaihu Airport,ZYJX,CN,760.0,2300.0,12/30,CON,,45.293,131.193,,AIP
Kaili Huangping Airport,ZUKJ,CN,3115.0,2600.0,04/22,,,26.972,107.988,,AIP
Karakol International Airport,UAFP,KG,5590.0,2500.0,10/28,ASP,,42.508099,78.407799,,AIP
Kashan Airport,OIFK,IR,3465.0,2696.0,11/29,ASP,,33.895302,51.577,,AIP
Khark Airport,OIBQ,IR,17.0,1805.0,14/32,ASP,,29.260503,50.322193,,AIP
Kherson International Airport,UKOH,UA,148.0,2500.0,03/21,CONC,,46.6758,32.506401,,AIP
Kitadaito Airport,RORK,JP,80.0,1500.0,03/21,ASP,,25.9447002411,131.32699585,,AIP
Chabahar Konarak International Airport,OIZC,IR,13.0,3814.0,09L/27R,ASP,,25.44319,60.382167,,AIP
Alas Leuser Airport,WIMU,ID,419.0,1633.0,15/33,ASP,,3.391456,97.863726,,AIP
Murod Kond Airport,VALT,IN,2136.0,2300.0,05/23,ASP,,18.411501,76.464699,,AIP
Cangyuan Washan Airport,ZPCW,CN,,2600.0,05/23,CON,,23.276331,99.373169,,AIP
Linfen Yaodu Airport,ZBLF,CN,1483.0,2600.0,17/35,ASPHALT,,36.132629,111.641236,,AIP
Liping Airport,ZUNP,CN,1620.0,2200.0,06/24,,,26.32217,109.1499,,AIP
Liupanshui Yuezhao Airport,ZUPS,CN,,2500.0,05/23,,,26.609417,104.979,,AIP
Longnan Chengzhou Airport,ZLLN,CN,3707.0,2800.0,08/26,CON,,33.789918,105.790014,,AIP
Liancheng Guanzhishan Airport,ZSLO,CN,1225.0,2400.0,03/21,CEMENT,,25.67592,116.745907,,AIP
Maripasoula Airport,SOOA,GF,406.0,1200.0,07/25,ASP,,3.655907,-54.039431,,AIP
Mariupol International Airport,UKCM,UA,251.0,2570.0,02/20,ASP,,47.07609939575195,37.44960021972656,,AIP
Mukah Airport,WBGK,MY,20.0,1500.0,15/33,ASP,,2.881944,112.043333,,AIP
Langzhong Gucheng Airport,LZG,CN,1444.0,3600.0,,ASP,,31.50191,106.034417,,AIP
Nanded Airport,VAND,IN,1250.0,2300.0,09/27,ASP,,19.1833,77.316704,,AIP
Okushiri Airport,RJEO,JP,161.0,1500.0,13/31,ASP,,42.0717010498,139.432998657,,AIP
Kurnool Airport,VOKU,IN,920.0,2000.0,10/28,CON,,15.716288,78.16923,,AIP
Ouro Sogui Airport,GOSM,SN,85.0,1920.0,13/31,GVL,,15.5936,-13.3228,,AIP
Pantnagar Airport,VIPT,IN,769.0,1372.0,10/28,ASP,,29.0334,79.473701,,AIP
Lancang Jingmai Airport,ZPJM,CN,,2600.0,12/30,,,22.417733,99.784012,,AIP
Pondicherry Airport,VOPC,IN,134.0,1500.0,07/25,ASP,,11.968,79.812,,AIP
Capitán Av. Salvador Ogaya G. airport,SLPS,BO,440.0,2000.0,05/23,ASP,,-18.975301,-57.820599,,AIP
Qaqortoq Airport,GL-0012,GL,505.0,1501.0,11/29,ASP,,60.76383,-46.065001,,AIP
Songyuan Chaganhu Airport,ZYSQ,CN,459.0,2500.0,04/22,,,44.931143,124.552121,,AIP
Qianjiang Wulingshan Airport,ZUQJ,CN,2075.0,2400.0,03/21,,,29.5133333333,108.831111111,,AIP
Quzhou Airport,ZSJU,CN,213.0,1900.0,06/24,,,28.96613,118.898793,,AIP
Ruoqiang Loulan Airport,ZWRQ,CN,2916.0,2800.0,04/22,,,38.974722,88.008333,,AIP
Saint-Laurent-du-Maroni Airport,SOOM,GF,16.0,1000.0,04/22,ASP,,5.481891,-54.034964,,AIP
Luxeuil-Saint-Sauveur (BA 116) Air Base,LFSX,FR,913.0,2433.0,11/29,ASP,,47.787747,6.353419,,AIP
Sand Point Airport,PASD,US,21.0,1219.0,13/31,ASP,,55.313908,-160.522099,,AIP
Sartaneja Airport,BZ-SJX,BZ,3.0,765.0,10/28,,,18.3561,-88.130798,,AIP
Shache Airport,ZWSC,CN,4232.0,3000.0,15/33,,,38.24542,77.056149,,AIP
Shangrao Sanqingshan Airport,ZSSR,CN,340.0,2400.0,06/24,CON,,28.3797,117.9643,,AIP
Shaoyang Wugang Airport,ZGSY,CN,1444.0,2600.0,03/21,,,26.806123,110.641042,,AIP
Shuozhou Zirun Airport,ZBSG,CN,,2600.0,06/24,CONCRETE,,39.273241,112.691552,,AIP
Surin Airport,VTUJ,TH,478.0,1540.0,01/19,ASP,,14.868300437927,103.49800109863,,AIP
Tugdan Airport,RPVU,PH,10.0,1390.0,03/21,PEM,,12.3109998703,122.084999084,,AIP
Taganrog Yuzhny Airport,URRT,RU,117.0,2759.0,10/28,CONCRETE,,47.1983333,38.8491667,,AIP
Tashikuergan Hongqilafu Airport,CN-0237,CN,10499.0,3800.0,,,,37.661333,75.288877,,AIP
Tianshui Maijishan Airport,ZLTS,CN,3590.0,2800.0,10/28,,,34.5601,105.860343,,AIP
Tokat Airport,LTAW,TR,1859.0,2700.0,06/24,CONC,,40.32472,36.39056,,AIP
Tongren Fenghuang Airport,ZUTR,CN,,2750.0,04/22,ASP,,27.883333,109.308889,,AIP
Toraja Airport,WAFB,ID,2884.0,2000.0,04/22,ASP,,-3.185833,119.91775,,AIP
Turpan Jiaohe Airport,ZWTL,CN,934.0,2800.0,09/27,,,43.0308,89.0987,,AIP
Twyfelfontein Airport,FYTF,NA,1772.0,1996.0,10/28,ASP,,-20.54424,14.35879,,AIP
Ulaangom Airport,ZMUG,MN,5676.0,2687.0,13/31,CON,,50.066588,91.938273,,AIP
Indian Mountain LRRS Airport,PAIM,US,1273.0,1250.0,07/25,GVL,,65.992798,-153.703995,,AIP
Vilyuisk Airport,UENW,RU,361.0,1600.0,12/30,CON,,63.756668,121.693336,,AIP
Wuhai Airport,ZBUH,CN,3650.0,2600.0,01/19,CONC,,39.7934,106.7993,,AIP
Wuhu Xuanzhou Airport,ZSWA,CN,80.0,2800.0,06/24,,,31.1045,118.66687,,AIP
Chongqing Xiannüshan Airport,ZUWL,CN,1747.0,2800.0,01/19,ASP,,29.465658,107.693664,,AIP
Nanping Wuyishan Airport,ZSWY,CN,614.0,2400.0,03/21,CEM,,27.7019,118.000999,,AIP
Shigatse Tingri Airport,CN-0236,CN,14108.0,4500.0,09/27,CON,,28.604567,86.798,,AIP
Xinyuan Nalati Airport,ZWNL,CN,3050.0,2300.0,08/26,ASP,,43.4318,83.3786,,AIP
Jiaxing Nanhu Airport,CN-0154,CN,15.0,3400.0,12/30,,,30.698056,120.663056,,AIP
Bayelsa International Airport,DNBY,NG,67.0,3700.0,06/24,ASP,,4.95759,6.203327,,AIP
Yeysk Airport,RU-10077,RU,60.0,3600.0,08/26,CON,,46.68,38.21,,AIP
Yibin Wuliangye Airport,ZUYB,CN,1378.0,2600.0,11/29,,,28.858431,104.526157,,AIP
Yingkou Lanqi Airport,ZYYK,CN,,2500.0,04/22,,,40.542524,122.3586,,AIP
Yueyang Sanhe Airport,ZGYY,CN,230.0,2600.0,18/36,,,29.311699,113.281574,,AIP
Yulin Fumian Airport,ZGYL,CN,328.0,2600.0,04/22,CON,,22.433042,110.119996,,AIP
Zhangye Ganzhou Airport,ZLZY,CN,5280.0,3000.0,11/29,,,38.801899,100.675003,,AIP
Zhaotong Airport,ZPZT,CN,,2600.0,04/22,ASPHALT,,27.327549,103.75617,,AIP
Zomin Airport,UTTZ,UZ,1760.0,1200.0,07/25,ASPHALT,,40.01402,68.41103,,AIP
Zunyi Maotai Airport,ZUMT,CN,4068.0,2600.0,17/35,,,27.961837,106.435416,,AIP
Etimesgut Air Base,LTAD,TR,2653.0,2757.0,11L/29R,ASP,,39.949798584,32.6885986328,,AIP
Cervia Air Base,LIPC,IT,18.0,3050.0,11/29,ASP,,44.224201,12.3072,,AIP
Pratica di Mare Air Base,LIRE,IT,41.0,2541.0,13/31,ASP,,41.654499,12.4452,,AIP
Creil Air Base,LFPC,FR,291.0,2399.0,07/25,CON,,49.253502,2.51914,,AIP
Jubail Airport,OEJB,SA,26.0,4000.0,17/35,ASP,,27.039,49.405102,,AIP
Gangneung Airport (K-18),RKNN,KR,35.0,2743.0,08/26,CON,,37.753601,128.943915,,AIP
Jungwon Air Base/Chungju Airport,RKTI,KR,281.0,2844.0,18R/36L,CON,,37.03024,127.886353,,AIP
JMSDF Hachinohe Air Base / Hachinohe Airport,RJSH,JP,152.0,2249.0,07/25,ASP,,40.551181,141.465428,,AIP
JMSDF Shimofusa Air Base,RJTL,JP,98.0,2249.0,01/19,CON,,35.798901,140.011002,,AIP
Phrae Airport,VTCP,TH,538.0,1500.0,01/19,ASP,,18.1322,100.165001,,AIP
Pattani Airport,VTSK,TH,8.0,1400.0,08/26,ASP,,6.78546,101.153999,,AIP
Cape Romanzof LRRS Airport,PACZ,US,464.0,1205.0,02/20,GVL,,61.78030014,-166.0390015,,AIP
El Borma Airport,DTTR,TN,827.0,2700.0,11/29,ASP,,31.7043,9.25462,,AIP
Ghriss Airport,DAOV,DZ,1686.0,1700.0,08/26,ASP,,35.207699,0.147142,,AIP
Juanjui Airport,SPJI,PE,1148.0,2000.0,03/21,ASP,,-7.1691,-76.7286,,AIP
Latina Air Base,LIRL,IT,94.0,1700.0,12/30,ASP,,41.5424,12.909,,AIP
Tatalina LRRS Airport,PATL,US,964.0,1164.0,17/35,GVL,,62.894401550299996,-155.977005005,,AIP
Vitebsk Vostochny Airport,UMII,BY,682.0,2606.0,06/24,ASP,,55.126499176025,30.349599838257,,AIP
Yacuiba Airport,SLYA,BO,2112.0,2100.0,02/20,ASP,,-21.960899353027344,-63.65169906616211,,AIP
Guiria Airport,SVGI,VE,42.0,2007.0,05/23,ASP,,10.574077606200001,-62.3126678467,,AIP
An Nasiriyah Air Base,OS64,SY,2727.0,3000.0,04/22,ASP,,33.91899871826172,36.866600036621094,,AIP
Tabiteuea North Airport,NGTE,KI,7.0,1026.0,14/32,COR,,-1.22447,174.776001,,AIP
Matan al-Sarra Air Base,HL56,LY,1769.0,3357.0,01L/19R,ASP,,21.6877,21.8309,,AIP
Okba Ibn Nafa Air Base,HL77,LY,253.0,3200.0,10L/28R,ASP,,32.473400116,11.897899627700001,,AIP
Daloa Airport,DIDL,CI,823.0,2000.0,04/22,CON,,6.79281,-6.47319,,AIP
Minsk Mazowiecki Military Air Base,EPMM,PL,604.0,2513.0,09/27,CON,,52.1954994202,21.6558990479,,AIP
Swidwin Military Air Base,EPSN,PL,394.0,2499.0,11/29,CON,,53.7906,15.8263,,AIP
Andapa Airport,FMND,MG,1552.0,1266.0,02/20,ASP,,-14.651700019836426,49.620601654052734,,AIP
Ludhiana Airport,VILD,IN,834.0,1463.0,12/30,ASP,,30.854700088500977,75.95259857177734,,AIP
Songkhla Airport,VTSH,TH,12.0,1510.0,13/31,ASP,,7.186560153961182,100.60800170898438,,AIP
Momeik Airport,VYMO,MM,600.0,1371.0,12/30,BIT,,23.092500686645508,96.64530181884766,,AIP
Brewarrina Airport,YBRW,AU,414.0,1386.0,03/21,ASP,,-29.975792,146.81438,,AIP
Corowa Airport,YCOR,AU,469.0,1827.0,05/23,ASP,,-35.994701,146.356995,,AIP
Dirranbandi Airport,YDBI,AU,567.0,1217.0,01/19,ASP,,-28.587912,148.217161,,AIP
Dysart Airport,YDYS,AU,670.0,1550.0,14/32,ASP,,-22.6222,148.363998,,AIP
Ratnagiri Airport,VARG,IN,305.0,2100.0,05/23,ASP,,17.013599,73.327797,,AIP
Along Airport,VEAN,IN,900.0,1120.0,05/23,ASP,,28.17530059814453,94.802001953125,,AIP
Warren Airport,YWRN,AU,669.0,1187.0,09/27,ASP,,-31.733299,147.802994,,AIP
Inowroclaw Military Air Base,EPIR,PL,259.0,400.0,05/23,GRE,,52.829399,18.330601,,AIP
Abu ad Duhur Air Base,OS57,SY,846.0,2990.0,09/27,PEM,,35.732200622558594,37.10419845581055,,AIP
Abu Suwayr Air Base,HE35,EG,49.0,2972.0,09/27,ASP,,30.57270050048828,32.095298767089844,,AIP
Achinsk Airport,UNKS,RU,1033.0,2450.0,08/26,CON,,56.269185,90.57511,,AIP
